CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Lubu,Berserker,Normal,14292.25845,2021.08.13_17.31.32.975
Servant,3,Lubu,Berserker,Normal,13961.25628,2021.08.13_17.31.32.975
CE,4,,,,,2021.08.13_17.31.32.975
Servant,3,Jekyll,Assassin,Normal,14900.2513,2021.08.13_17.31.32.975
CE,5,,,,,2021.08.13_17.31.49.958
CE,3,,,,,2021.08.13_17.31.49.958
Servant,4,FairyGawain,Saber,Story-locked,14454.0772,2021.08.13_17.31.49.958
CE,4,,,,,2021.08.13_17.31.49.958
Servant,3,Mephistopheles,Caster,Normal,12904.34589,2021.08.13_17.31.49.958
CE,3,,,,,2021.08.13_17.31.49.958
CE,3,,,,,2021.08.13_17.31.49.958
CE,3,,,,,2021.08.13_17.31.49.958
CE,4,,,,,2021.08.13_17.31.49.958
Servant,3,Mandricardo,Rider,Normal,15989.53676,2021.08.13_17.31.49.958
Servant,3,GillesSaber,Saber,Normal,15108.00614,2021.08.13_17.31.49.958
CE,3,,,,,2021.08.13_17.32.00.309
CE,4,,,,,2021.08.13_17.32.00.309
CE,3,,,,,2021.08.13_17.32.00.309
CE,3,,,,,2021.08.13_17.32.00.309
Servant,3,Boudica,Rider,Normal,14500.24072,2021.08.13_17.32.00.309
Servant,3,GillesSaber,Saber,Normal,13222.83121,2021.08.13_17.32.00.309
Servant,3,Mephistopheles,Caster,Normal,13949.2001,2021.08.13_17.32.00.309
CE,3,,,,,2021.08.13_17.32.00.309
Servant,3,HundredFaces,Assassin,Normal,14114.5971,2021.08.13_17.32.00.309
Servant,3,WilliamTell,Archer,Normal,16046.17406,2021.08.13_17.32.00.309
Servant,3,Alexander,Rider,Normal,14388.70879,2021.08.13_17.32.00.309
CE,3,,,,,2021.08.13_17.32.23.975
CE,4,,,,,2021.08.13_17.32.23.975
CE,3,,,,,2021.08.13_17.32.23.975
Servant,3,Robinhood,Archer,Normal,13459.85971,2021.08.13_17.32.23.975
CE,4,,,,,2021.08.13_17.32.23.975
CE,3,,,,,2021.08.13_17.32.23.975
Servant,3,Kotarou,Assassin,Normal,13351.50251,2021.08.13_17.32.23.975
Servant,4,Valkyrie,Lancer,Normal,18131.85097,2021.08.13_17.32.23.975
Servant,3,Lubu,Berserker,Normal,13961.00696,2021.08.13_17.32.23.975
Servant,4,FairyGawain,Saber,Story-locked,15438.96343,2021.08.13_17.32.23.975
CE,3,,,,,2021.08.13_17.32.23.975
Servant,3,David,Archer,Normal,14182.46005,2021.08.13_17.32.43.492
Servant,3,Jingke,Assassin,Normal,15131.20483,2021.08.13_17.32.43.492
Servant,3,Romulus,Lancer,Normal,13945.08493,2021.08.13_17.32.43.492
Servant,3,Jekyll,Assassin,Normal,14653.41841,2021.08.13_17.32.43.492
CE,5,,,,,2021.08.13_17.32.43.492
Servant,3,GillesSaber,Saber,Normal,13253.37145,2021.08.13_17.32.43.492
CE,3,,,,,2021.08.13_17.32.43.492
Servant,3,Serenity,Assassin,Normal,13485.64309,2021.08.13_17.32.43.492
Servant,3,Medea,Caster,Normal,14619.72575,2021.08.13_17.32.43.492
Servant,3,CuProto,Lancer,Normal,13842.50237,2021.08.13_17.32.43.492
CE,4,,,,,2021.08.13_17.32.43.492
CE,3,,,,,2021.08.13_17.33.09.658
Servant,4,Beowulf,Berserker,Normal,13075.84947,2021.08.13_17.33.09.658
CE,5,,,,,2021.08.13_17.33.09.658
Servant,3,Euryale,Archer,Normal,17555.56208,2021.08.13_17.33.09.658
CE,4,,,,,2021.08.13_17.33.09.658
CE,4,,,,,2021.08.13_17.33.09.658
CE,3,,,,,2021.08.13_17.33.09.658
Servant,3,Mandricardo,Rider,Normal,16035.85483,2021.08.13_17.33.09.658
CE,4,,,,,2021.08.13_17.33.09.658
CE,3,,,,,2021.08.13_17.33.09.658
CE,4,,,,,2021.08.13_17.33.09.658
CE,3,,,,,2021.08.13_17.33.18.643
Servant,3,Medusa,Rider,Normal,14212.07585,2021.08.13_17.33.18.643
CE,3,,,,,2021.08.13_17.33.18.643
Servant,3,Inshun,Lancer,Normal,13891.33493,2021.08.13_17.33.18.643
Servant,3,HundredFaces,Assassin,Normal,12905.20836,2021.08.13_17.33.18.643
Servant,3,Kiyohime,Berserker,Normal,12650.38391,2021.08.13_17.33.18.643
CE,3,,,,,2021.08.13_17.33.18.643
Servant,3,Lubu,Berserker,Normal,14269.20174,2021.08.13_17.33.18.643
Servant,3,HundredFaces,Assassin,Normal,14085.46309,2021.08.13_17.33.18.643
CE,5,,,,,2021.08.13_17.33.18.643
CE,3,,,,,2021.08.13_17.33.18.643
Servant,3,Babbage,Caster,Normal,12640.20208,2021.08.13_17.33.31.026
Servant,3,Medusa,Rider,Normal,14231.18778,2021.08.13_17.33.31.026
CE,3,,,,,2021.08.13_17.33.31.026
Servant,3,Diarmuid,Lancer,Normal,13919.15527,2021.08.13_17.33.31.026
CE,4,,,,,2021.08.13_17.33.31.026
Servant,3,Geronimo,Caster,Normal,12108.9687,2021.08.13_17.33.31.026
Servant,3,Mephistopheles,Caster,Normal,13876.8928,2021.08.13_17.33.31.026
Servant,3,Touda,Archer,Normal,15394.38507,2021.08.13_17.33.31.026
Servant,5,Oberon,Pretender,Limited,16004.75005,2021.08.13_17.33.31.026
CE,4,,,,,2021.08.13_17.33.31.026
Servant,3,Serenity,Assassin,Normal,12633.51821,2021.08.13_17.33.31.026
Servant,3,Touda,Archer,Normal,14690.22691,2021.08.13_17.33.46.659
CE,4,,,,,2021.08.13_17.33.46.659
Servant,3,Serenity,Assassin,Normal,12585.61473,2021.08.13_17.33.46.659
Servant,3,GillesSaber,Saber,Normal,14334.88928,2021.08.13_17.33.46.659
Servant,3,Diarmuid,Lancer,Normal,12964.50478,2021.08.13_17.33.46.659
CE,3,,,,,2021.08.13_17.33.46.659
Servant,3,Avicebron,Caster,Normal,16472.63266,2021.08.13_17.33.46.659
Servant,4,FairyTristan,Archer,Story-locked,14524.77213,2021.08.13_17.33.46.659
CE,5,,,,,2021.08.13_17.33.46.659
Servant,3,Lubu,Berserker,Normal,14239.8314,2021.08.13_17.33.46.659
CE,3,,,,,2021.08.13_17.33.46.659
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_17.38.00
CE,3,,,,,2021.08.13_17.38.00
Servant,3,CuProto,Lancer,Normal,,2021.08.13_17.38.00
CE,3,,,,,2021.08.13_17.38.00
Servant,3,Hector,Lancer,Normal,,2021.08.13_17.38.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_17.38.00
Servant,3,HundredFaces,Assassin,Normal,,2021.08.13_17.38.00
CE,4,,,,,2021.08.13_17.38.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_17.38.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_17.38.00
CE,4,,,,,2021.08.13_17.38.00
CE,3,,,,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
Servant,3,Euryale,Archer,Normal,,2021.08.13_17.40.00
Servant,3,CuProto,Lancer,Normal,,2021.08.13_17.40.00
CE,4,,,,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
Servant,3,Lubu,Berserker,Normal,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
CE,3,,,,,2021.08.13_17.40.00
CE,5,,,,,2021.08.13_17.42.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_17.42.00
CE,3,,,,,2021.08.13_17.42.00
CE,3,,,,,2021.08.13_17.42.00
CE,3,,,,,2021.08.13_17.42.00
Servant,3,Jekyll,Assassin,Normal,,2021.08.13_17.42.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_17.42.00
Servant,3,Boudica,Rider,Normal,,2021.08.13_17.42.00
Servant,3,GillesSaber,Saber,Normal,,2021.08.13_17.42.00
CE,3,,,,,2021.08.13_17.42.00
Servant,3,CuProto,Lancer,Normal,,2021.08.13_17.42.00
CE,3,,,,,2021.08.13_16.45.00
Servant,3,Kotarou,Assassin,Normal,,2021.08.13_16.45.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
Servant,3,Touda,Archer,Normal,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.45.00
CE,3,,,,,2021.08.13_16.47.00
CE,4,,,,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.47.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_16.47.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.47.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_16.47.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_16.47.00
CE,3,,,,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.50.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_16.50.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.50.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.50.00
Servant,3,Touda,Archer,Normal,,2021.08.13_16.50.00
Servant,3,Touda,Archer,Normal,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.50.00
CE,3,,,,,2021.08.13_16.52.00
CE,4,,,,,2021.08.13_16.52.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_16.52.00
CE,3,,,,,2021.08.13_16.52.00
CE,4,,,,,2021.08.13_16.52.00
Servant,3,Boudica,Rider,Normal,,2021.08.13_16.52.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_16.52.00
CE,4,,,,,2021.08.13_16.52.00
CE,3,,,,,2021.08.13_16.52.00
CE,3,,,,,2021.08.13_16.52.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_16.52.00
Servant,3,Euryale,Archer,Normal,,2021.08.13_16.55.00
CE,3,,,,,2021.08.13_16.55.00
Servant,3,Medea,Caster,Normal,,2021.08.13_16.55.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_16.55.00
Servant,3,David,Archer,Normal,,2021.08.13_16.55.00
CE,3,,,,,2021.08.13_16.55.00
CE,3,,,,,2021.08.13_16.55.00
CE,3,,,,,2021.08.13_16.55.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_16.55.00
CE,3,,,,,2021.08.13_16.55.00
Servant,3,Paracelsus,Caster,Normal,,2021.08.13_16.55.00
Servant,3,Paracelsus,Caster,Normal,,2021.08.13_16.57.00
