CardType,Rarity,ServantName,Class,Avail,Diff,Time
CE,4,,,,,2021.08.02_17.33.30.132
CE,3,,,,,2021.08.02_17.33.30.132
Servant,3,Boudica,Rider,Normal,16156.7871,2021.08.02_17.33.30.132
Servant,3,Avicebron,Caster,Normal,16317.5356,2021.08.02_17.33.44.302
CE,3,,,,,2021.08.02_17.33.44.302
CE,3,,,,,2021.08.02_17.33.44.302
Servant,3,WilliamTell,Archer,Normal,15029.13667,2021.08.02_17.33.44.302
CE,4,,,,,2021.08.02_17.33.44.302
CE,5,,,,,2021.08.02_17.33.44.302
CE,4,,,,,2021.08.02_17.33.44.302
CE,3,,,,,2021.08.02_17.33.44.302
CE,4,,,,,2021.08.02_17.33.44.302
Servant,3,Mephistopheles,Caster,Normal,14642.94203,2021.08.02_17.33.44.302
Servant,3,Mephistopheles,Caster,Normal,14139.38773,2021.08.02_17.33.44.302
Servant,3,Paracelsus,Caster,Normal,15271.34952,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
Servant,3,Geronimo,Caster,Normal,12110.34121,2021.08.02_17.34.48.148
CE,4,,,,,2021.08.02_17.34.48.148
Servant,4,AnneMaryRider,Rider,Normal,14880.70657,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
CE,3,,,,,2021.08.02_17.34.48.148
CE,4,,,,,2021.08.02_17.34.48.148
Servant,3,Serenity,Assassin,Normal,12636.86812,2021.08.02_17.35.25.765
CE,4,,,,,2021.08.02_17.35.25.765
CE,3,,,,,2021.08.02_17.35.25.765
Servant,4,Percival,Lancer,Normal,13880.80222,2021.08.02_17.35.25.765
Servant,3,Ushiwakamaru,Rider,Normal,13638.68256,2021.08.02_17.35.25.765
CE,3,,,,,2021.08.02_17.35.25.765
CE,4,,,,,2021.08.02_17.35.25.765
CE,3,,,,,2021.08.02_17.35.25.765
Servant,3,Caesar,Saber,Normal,16685.67691,2021.08.02_17.35.25.765
Servant,3,KidGil,Archer,Normal,13495.0199,2021.08.02_17.35.25.765
Servant,3,HundredFaces,Assassin,Normal,13546.49696,2021.08.02_17.35.25.765
CE,3,,,,,2021.08.02_17.35.41.798
CE,4,,,,,2021.08.02_17.35.41.798
Servant,3,Serenity,Assassin,Normal,12528.07628,2021.08.02_17.35.41.798
CE,3,,,,,2021.08.02_17.35.41.798
CE,3,,,,,2021.08.02_17.35.41.798
CE,4,,,,,2021.08.02_17.35.41.798
Servant,3,WilliamTell,Archer,Normal,15053.01014,2021.08.02_17.35.41.798
Servant,3,CuProto,Lancer,Normal,13877.43628,2021.08.02_17.35.41.798
Servant,3,Euryale,Archer,Normal,16885.21304,2021.08.02_17.35.41.798
CE,3,,,,,2021.08.02_17.35.41.798
Servant,3,WilliamTell,Archer,Normal,15347.89729,2021.08.02_17.35.41.798
Servant,3,Romulus,Lancer,Normal,13993.6944,2021.08.02_17.35.55.132
Servant,3,Fergus,Saber,Normal,13717.53348,2021.08.02_17.35.55.132
CE,4,,,,,2021.08.02_17.35.55.132
CE,3,,,,,2021.08.02_17.35.55.132
Servant,3,Caesar,Saber,Normal,14478.66937,2021.08.02_17.35.55.132
Servant,3,GillesSaber,Saber,Normal,13276.50222,2021.08.02_17.35.55.132
CE,3,,,,,2021.08.02_17.35.55.132
CE,4,,,,,2021.08.02_17.35.55.132
CE,4,,,,,2021.08.02_17.35.55.132
CE,3,,,,,2021.08.02_17.35.55.132
CE,3,,,,,2021.08.02_17.35.55.132
CE,3,,,,,2021.08.02_17.36.08.216
CE,4,,,,,2021.08.02_17.36.08.216
Servant,3,WilliamTell,Archer,Normal,15085.10961,2021.08.02_17.36.08.216
CE,4,,,,,2021.08.02_17.36.08.216
CE,3,,,,,2021.08.02_17.36.08.216
Servant,3,Jekyll,Assassin,Normal,13278.93643,2021.08.02_17.36.08.216
CE,5,,,,,2021.08.02_17.36.08.216
CE,4,,,,,2021.08.02_17.36.08.216
CE,3,,,,,2021.08.02_17.36.08.216
Servant,3,Geronimo,Caster,Normal,13744.77251,2021.08.02_17.36.08.216
CE,3,,,,,2021.08.02_17.36.08.216
Servant,3,WilliamTell,Archer,Normal,14987.42734,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.17.934
CE,4,,,,,2021.08.02_17.36.17.934
Servant,3,Jingke,Assassin,Normal,15419.3329,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.17.934
CE,4,,,,,2021.08.02_17.36.17.934
Servant,3,CuLancer,Lancer,Normal,16234.61072,2021.08.02_17.36.17.934
Servant,3,Jingke,Assassin,Normal,15911.77734,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.17.934
CE,3,,,,,2021.08.02_17.36.29.565
Servant,3,Alexander,Rider,Normal,13764.31908,2021.08.02_17.36.29.565
Servant,3,Darius,Berserker,Normal,15225.36705,2021.08.02_17.36.29.565
CE,4,,,,,2021.08.02_17.36.29.565
CE,3,,,,,2021.08.02_17.36.29.565
CE,3,,,,,2021.08.02_17.36.29.565
CE,3,,,,,2021.08.02_17.36.29.565
CE,4,,,,,2021.08.02_17.36.29.565
Servant,3,Hector,Lancer,Normal,13821.13251,2021.08.02_17.36.29.565
CE,3,,,,,2021.08.02_17.36.29.565
CE,4,,,,,2021.08.02_17.36.29.565
CE,4,,,,,2021.08.13_12.05.12
CE,4,,,,,2021.08.13_12.05.12
CE,4,,,,,2021.08.13_12.05.12
Servant,4,Penthesilea,Berserker,Normal,,2021.08.13_12.05.12
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_12.05.12
Servant,5,Koyanskaya,Assassin,Limited,,2021.08.13_12.05.12
CE,4,,,,,2021.08.13_12.05.12
Servant,3,Hector,Lancer,Normal,,2021.08.13_12.05.12
CE,3,,,,,2021.08.13_12.05.12
Servant,3,Geronimo,Caster,Normal,,2021.08.13_12.05.12
CE,3,,,,,2021.08.13_12.05.12
Servant,3,CuProto,Lancer,Normal,,2021.08.13_12.10.00
Servant,3,Lubu,Berserker,Normal,,2021.08.13_12.10.00
Servant,3,Robinhood,Archer,Normal,,2021.08.13_12.10.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_12.10.00
CE,3,,,,,2021.08.13_12.10.00
CE,4,,,,,2021.08.13_12.10.00
Servant,3,Robinhood,Archer,Normal,,2021.08.13_12.10.00
Servant,3,CuLancer,Lancer,Normal,,2021.08.13_12.10.00
CE,3,,,,,2021.08.13_12.10.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_12.10.00
CE,4,,,,,2021.08.13_12.10.00
Servant,3,Fergus,Saber,Normal,,2021.08.13_12.16.00
Servant,3,Alexander,Rider,Normal,,2021.08.13_12.16.00
CE,3,,,,,2021.08.13_12.16.00
CE,3,,,,,2021.08.13_12.16.00
Servant,3,Fergus,Saber,Normal,,2021.08.13_12.16.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_12.16.00
Servant,3,Jekyll,Assassin,Normal,,2021.08.13_12.16.00
Servant,3,Kiyohime,Berserker,Normal,,2021.08.13_12.16.00
CE,3,,,,,2021.08.13_12.16.00
CE,4,,,,,2021.08.13_12.16.00
CE,3,,,,,2021.08.13_12.16.00
CE,3,,,,,2021.08.13_12.20.00
Servant,3,Jingke,Assassin,Normal,,2021.08.13_12.20.00
CE,3,,,,,2021.08.13_12.20.00
CE,3,,,,,2021.08.13_12.20.00
CE,3,,,,,2021.08.13_12.20.00
Servant,3,Ushiwakamaru,Rider,Normal,,2021.08.13_12.20.00
Servant,4,VladLancer,Lancer,Normal,,2021.08.13_12.20.00
CE,4,,,,,2021.08.13_12.20.00
CE,3,,,,,2021.08.13_12.20.00
CE,3,,,,,2021.08.13_12.20.00
CE,4,,,,,2021.08.13_12.20.00
Servant,3,Kotarou,Assassin,Normal,,2021.08.13_12.24.00
Servant,3,David,Archer,Normal,,2021.08.13_12.24.00
CE,4,,,,,2021.08.13_12.24.00
CE,4,,,,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.24.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_12.24.00
Servant,4,Helena,Caster,Normal,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.24.00
CE,3,,,,,2021.08.13_12.27.00
CE,3,,,,,2021.08.13_12.27.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_12.27.00
Servant,3,GillesSaber,Saber,Normal,,2021.08.13_12.27.00
Servant,3,Robinhood,Archer,Normal,,2021.08.13_12.27.00
CE,3,,,,,2021.08.13_12.27.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_12.27.00
CE,3,,,,,2021.08.13_12.27.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_12.27.00
Servant,3,GillesSaber,Saber,Normal,,2021.08.13_12.27.00
Servant,3,Touda,Archer,Normal,,2021.08.13_12.27.00
CE,3,,,,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
CE,4,,,,,2021.08.13_12.30.00
CE,4,,,,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.30.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_12.30.00
CE,3,,,,,2021.08.13_12.32.00
CE,3,,,,,2021.08.13_12.32.00
CE,3,,,,,2021.08.13_12.32.00
CE,3,,,,,2021.08.13_12.32.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_12.32.00
CE,3,,,,,2021.08.13_12.32.00
