CardType,Rarity,ServantName,Class,Avail,Diff,Time
CE,4,,,,,2021.08.13_22.03.34.652
CE,4,,,,,2021.08.13_22.03.34.652
CE,3,,,,,2021.08.13_22.03.34.652
CE,4,,,,,2021.08.13_22.03.34.652
Servant,3,GillesSaber,Saber,Normal,14414.34029,2021.08.13_22.03.34.652
CE,3,,,,,2021.08.13_22.03.34.652
CE,3,,,,,2021.08.13_22.03.34.652
Servant,3,CuLancer,Lancer,Normal,16075.22681,2021.08.13_22.03.34.652
Servant,3,HundredFaces,Assassin,Normal,13478.62908,2021.08.13_22.03.34.652
CE,4,,,,,2021.08.13_22.04.01.785
CE,5,,,,,2021.08.13_22.04.01.785
CE,3,,,,,2021.08.13_22.04.01.785
Servant,3,Diarmuid,Lancer,Normal,13918.24449,2021.08.13_22.04.01.785
CE,4,,,,,2021.08.13_22.04.01.785
CE,3,,,,,2021.08.13_22.04.01.785
CE,3,,,,,2021.08.13_22.04.01.785
Servant,4,Gawain,Saber,Story-locked,17953.98246,2021.08.13_22.04.01.785
CE,3,,,,,2021.08.13_22.04.01.785
Servant,3,BillyTheKid,Archer,Normal,13436.26401,2021.08.13_22.04.01.785
CE,3,,,,,2021.08.13_22.04.01.785
Servant,3,Avicebron,Caster,Normal,16283.21024,2021.08.13_22.05.48.052
CE,4,,,,,2021.08.13_22.05.48.052
Servant,3,Touda,Archer,Normal,14678.7971,2021.08.13_22.05.48.052
Servant,3,Romulus,Lancer,Normal,13890.96237,2021.08.13_22.05.48.052
Servant,3,Hector,Lancer,Normal,12408.17879,2021.08.13_22.05.48.052
Servant,3,Avicebron,Caster,Normal,15049.81816,2021.08.13_22.05.48.052
CE,4,,,,,2021.08.13_22.05.48.052
CE,3,,,,,2021.08.13_22.05.48.052
CE,3,,,,,2021.08.13_22.05.48.052
CE,3,,,,,2021.08.13_22.05.48.052
CE,3,,,,,2021.08.13_22.05.48.052
CE,4,,,,,2021.08.13_22.06.00.837
CE,4,,,,,2021.08.13_22.06.00.837
Servant,3,GillesSaber,Saber,Normal,14420.93469,2021.08.13_22.06.00.837
Servant,3,Medusa,Rider,Normal,14257.85928,2021.08.13_22.06.00.837
Servant,3,Jekyll,Assassin,Normal,13556.33589,2021.08.13_22.06.00.837
Servant,3,Romulus,Lancer,Normal,12955.6043,2021.08.13_22.06.00.837
Servant,3,HundredFaces,Assassin,Normal,13228.37531,2021.08.13_22.06.00.837
CE,5,,,,,2021.08.13_22.06.00.837
CE,4,,,,,2021.08.13_22.06.00.837
CE,3,,,,,2021.08.13_22.06.00.837
CE,4,,,,,2021.08.13_22.06.00.837
Servant,3,WilliamTell,Archer,Normal,15023.55338,2021.08.13_22.06.11.985
CE,3,,,,,2021.08.13_22.06.11.985
CE,4,,,,,2021.08.13_22.06.11.985
Servant,3,Caesar,Saber,Normal,15742.56633,2021.08.13_22.06.11.985
Servant,3,Kiyohime,Berserker,Normal,12534.19599,2021.08.13_22.06.11.985
Servant,3,Paracelsus,Caster,Normal,14318.11014,2021.08.13_22.06.11.985
CE,4,,,,,2021.08.13_22.06.11.985
CE,5,,,,,2021.08.13_22.06.11.985
Servant,3,Mephistopheles,Caster,Normal,14410.29686,2021.08.13_22.06.11.985
CE,3,,,,,2021.08.13_22.06.11.985
Servant,3,Geronimo,Caster,Normal,13015.48889,2021.08.13_22.06.11.985
CE,3,,,,,2021.08.13_22.06.22.388
CE,3,,,,,2021.08.13_22.06.22.388
Servant,3,Alexander,Rider,Normal,13868.7799,2021.08.13_22.06.22.388
Servant,3,Inshun,Lancer,Normal,13881.51444,2021.08.13_22.06.22.388
CE,4,,,,,2021.08.13_22.06.22.388
CE,5,,,,,2021.08.13_22.06.22.388
CE,3,,,,,2021.08.13_22.06.22.388
Servant,3,Robinhood,Archer,Normal,14349.57705,2021.08.13_22.06.22.388
CE,3,,,,,2021.08.13_22.06.22.388
CE,3,,,,,2021.08.13_22.06.22.388
Servant,3,Jekyll,Assassin,Normal,14906.09676,2021.08.13_22.06.22.388
CE,3,,,,,2021.08.13_22.06.35.635
Servant,3,Alexander,Rider,Normal,13722.38478,2021.08.13_22.06.35.635
CE,3,,,,,2021.08.13_22.06.35.635
Servant,3,Touda,Archer,Normal,14410.81797,2021.08.13_22.06.35.635
CE,4,,,,,2021.08.13_22.06.35.635
CE,4,,,,,2021.08.13_22.06.35.635
CE,4,,,,,2021.08.13_22.06.35.635
CE,4,,,,,2021.08.13_22.06.35.635
Servant,3,CuLancer,Lancer,Normal,15771.16585,2021.08.13_22.06.35.635
Servant,3,BillyTheKid,Archer,Normal,13432.00135,2021.08.13_22.06.35.635
CE,3,,,,,2021.08.13_22.06.35.635
Servant,3,BillyTheKid,Archer,Normal,12850.68135,2021.08.13_22.06.46.403
CE,3,,,,,2021.08.13_22.06.46.403
CE,4,,,,,2021.08.13_22.06.46.403
Servant,3,CuProto,Lancer,Normal,13042.50488,2021.08.13_22.06.46.403
CE,3,,,,,2021.08.13_22.06.46.403
CE,3,,,,,2021.08.13_22.06.46.403
CE,3,,,,,2021.08.13_22.06.46.403
Servant,3,Mephistopheles,Caster,Normal,14738.11111,2021.08.13_22.06.46.403
Servant,3,Kiyohime,Berserker,Normal,13937.48261,2021.08.13_22.06.46.403
Servant,3,Avicebron,Caster,Normal,17224.79232,2021.08.13_22.06.46.403
CE,4,,,,,2021.08.13_22.06.46.403
CE,3,,,,,2021.08.13_22.07.52.053
Servant,3,Jekyll,Assassin,Normal,14495.56758,2021.08.13_22.07.52.053
Servant,3,Geronimo,Caster,Normal,12980.24208,2021.08.13_22.07.52.053
CE,3,,,,,2021.08.13_22.07.52.053
CE,4,,,,,2021.08.13_22.07.52.053
Servant,3,Romulus,Lancer,Normal,12987.92053,2021.08.13_22.07.52.053
Servant,4,Tristan,Archer,Story-locked,15724.39647,2021.08.13_22.07.52.053
CE,3,,,,,2021.08.13_22.07.52.053
Servant,3,David,Archer,Normal,14645.75691,2021.08.13_22.07.52.053
CE,3,,,,,2021.08.13_22.07.52.053
CE,4,,,,,2021.08.13_22.07.52.053
Servant,3,CuLancer,Lancer,Normal,15168.64353,2021.08.13_22.08.04.885
CE,4,,,,,2021.08.13_22.08.04.885
Servant,3,Medea,Caster,Normal,13798.21652,2021.08.13_22.08.04.885
Servant,3,Ushiwakamaru,Rider,Normal,14611.9487,2021.08.13_22.08.04.885
Servant,3,Medusa,Rider,Normal,12979.41879,2021.08.13_22.08.04.885
CE,3,,,,,2021.08.13_22.08.04.885
Servant,3,David,Archer,Normal,14161.04899,2021.08.13_22.08.04.885
CE,4,,,,,2021.08.13_22.08.04.885
CE,4,,,,,2021.08.13_22.08.04.885
CE,3,,,,,2021.08.13_22.08.04.885
Servant,3,Hector,Lancer,Normal,13440.8358,2021.08.13_22.08.04.885
Servant,3,Inshun,Lancer,Normal,13923.10604,2021.08.13_22.08.15.386
CE,4,,,,,2021.08.13_22.08.15.386
Servant,3,HundredFaces,Assassin,Normal,13615.63517,2021.08.13_22.08.15.386
CE,4,,,,,2021.08.13_22.08.15.386
Servant,3,Hector,Lancer,Normal,12415.35208,2021.08.13_22.08.15.386
CE,3,,,,,2021.08.13_22.08.15.386
CE,3,,,,,2021.08.13_22.08.15.386
CE,3,,,,,2021.08.13_22.08.15.386
Servant,3,Kotarou,Assassin,Normal,13877.48449,2021.08.13_22.08.15.386
Servant,3,Fergus,Saber,Normal,14901.84942,2021.08.13_22.08.15.386
Servant,3,Jingke,Assassin,Normal,15482.12725,2021.08.13_22.08.15.386
Servant,3,BillyTheKid,Archer,Normal,12852.65362,2021.08.13_22.08.26.536
CE,4,,,,,2021.08.13_22.08.26.536
CE,3,,,,,2021.08.13_22.08.26.536
CE,4,,,,,2021.08.13_22.08.26.536
Servant,3,Jekyll,Assassin,Normal,13568.58338,2021.08.13_22.08.26.536
CE,3,,,,,2021.08.13_22.08.26.536
Servant,3,David,Archer,Normal,14200.22029,2021.08.13_22.08.26.536
CE,3,,,,,2021.08.13_22.08.26.536
Servant,3,Medea,Caster,Normal,14599.65966,2021.08.13_22.08.26.536
CE,3,,,,,2021.08.13_22.08.26.536
CE,3,,,,,2021.08.13_22.08.26.536
Servant,3,David,Archer,Normal,14189.69908,2021.08.13_22.08.36.668
CE,4,,,,,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
Servant,3,Jekyll,Assassin,Normal,14622.07488,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
CE,4,,,,,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
Servant,3,Paracelsus,Caster,Normal,15988.69855,2021.08.13_22.08.36.668
CE,3,,,,,2021.08.13_22.08.36.668
Servant,3,CuProto,Lancer,Normal,,2021.08.13_22.15.00
CE,3,,,,,2021.08.13_22.15.00
Servant,3,Alexander,Rider,Normal,,2021.08.13_22.15.00
Servant,3,Kiyohime,Berserker,Normal,,2021.08.13_22.15.00
CE,4,,,,,2021.08.13_22.15.00
Servant,3,Fergus,Saber,Normal,,2021.08.13_22.15.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_22.15.00
CE,3,,,,,2021.08.13_22.15.00
CE,3,,,,,2021.08.13_22.15.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_22.15.00
Servant,3,HundredFaces,Assassin,Normal,,2021.08.13_22.15.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_22.17.00
CE,5,,,,,2021.08.13_22.17.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_22.17.00
Servant,3,Jekyll,Assassin,Normal,,2021.08.13_22.17.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_22.17.00
CE,3,,,,,2021.08.13_22.17.00
CE,5,,,,,2021.08.13_22.17.00
CE,3,,,,,2021.08.13_22.17.00
CE,5,,,,,2021.08.13_22.17.00
CE,3,,,,,2021.08.13_22.17.00
CE,3,,,,,2021.08.13_22.17.00
CE,3,,,,,2021.08.13_22.20.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_22.20.00
CE,5,,,,,2021.08.13_22.20.00
CE,5,,,,,2021.08.13_22.20.00
CE,3,,,,,2021.08.13_22.20.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_22.20.00
CE,3,,,,,2021.08.13_22.20.00
Servant,4,Tristan,Archer,Story-locked,,2021.08.13_22.20.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_22.20.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_22.20.00
Servant,3,Geronimo,Caster,Normal,,2021.08.13_22.20.00
CE,5,,,,,2021.08.13_22.21.00
CE,3,,,,,2021.08.13_22.21.00
CE,3,,,,,2021.08.13_22.21.00
Servant,3,Touda,Archer,Normal,,2021.08.13_22.21.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_22.21.00
Servant,3,Euryale,Archer,Normal,,2021.08.13_22.21.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_22.21.00
CE,5,,,,,2021.08.13_22.21.00
Servant,3,Hector,Lancer,Normal,,2021.08.13_22.21.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_22.21.00
Servant,3,Alexander,Rider,Normal,,2021.08.13_22.21.00
CE,4,,,,,2021.08.13_22.23.00
CE,5,,,,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
Servant,3,Fergus,Saber,Normal,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
CE,3,,,,,2021.08.13_22.23.00
Servant,3,Jingke,Assassin,Normal,,2021.08.13_22.25.00
Servant,3,Geronimo,Caster,Normal,,2021.08.13_22.25.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_22.25.00
CE,3,,,,,2021.08.13_22.25.00
CE,3,,,,,2021.08.13_22.25.00
CE,3,,,,,2021.08.13_22.25.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_22.25.00
Servant,3,Alexander,Rider,Normal,,2021.08.13_22.25.00
CE,4,,,,,2021.08.13_22.25.00
CE,3,,,,,2021.08.13_22.25.00
CE,3,,,,,2021.08.13_22.25.00
Servant,3,Robinhood,Archer,Normal,,2021.08.13_22.27.00
CE,4,,,,,2021.08.13_22.27.00
CE,4,,,,,2021.08.13_22.27.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_22.27.00
Servant,3,GillesSaber,Saber,Normal,,2021.08.13_22.27.00
CE,3,,,,,2021.08.13_22.27.00
Servant,3,Robinhood,Archer,Normal,,2021.08.13_22.27.00
CE,3,,,,,2021.08.13_22.27.00
CE,3,,,,,2021.08.13_22.27.00
CE,4,,,,,2021.08.13_22.27.00
CE,3,,,,,2021.08.13_22.27.00
CE,3,,,,,2021.08.13_22.29.00
CE,3,,,,,2021.08.13_22.29.00
CE,3,,,,,2021.08.13_22.29.00
