CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Inshun,Lancer,Normal,14095.07193,2021.08.13_20.40.34.219
CE,4,,,,,2021.08.13_20.40.34.219
Servant,3,CuLancer,Lancer,Normal,15748.89227,2021.08.13_20.40.34.219
Servant,3,Paracelsus,Caster,Normal,15954.58082,2021.08.13_20.40.34.219
CE,3,,,,,2021.08.13_20.40.34.219
CE,3,,,,,2021.08.13_20.40.50.135
CE,4,,,,,2021.08.13_20.40.50.135
CE,3,,,,,2021.08.13_20.40.50.135
Servant,3,Inshun,Lancer,Normal,13937.38145,2021.08.13_20.40.50.135
Servant,3,Ushiwakamaru,Rider,Normal,13667.03464,2021.08.13_20.40.50.135
CE,3,,,,,2021.08.13_20.40.50.135
CE,3,,,,,2021.08.13_20.40.50.135
Servant,3,Avicebron,Caster,Normal,17386.68464,2021.08.13_20.40.50.135
CE,5,,,,,2021.08.13_20.40.50.135
CE,3,,,,,2021.08.13_20.40.50.135
Servant,3,Diarmuid,Lancer,Normal,14194.83865,2021.08.13_20.40.50.135
CE,3,,,,,2021.08.13_20.41.06.775
CE,3,,,,,2021.08.13_20.41.06.775
Servant,5,Oberon,Pretender,Limited,15751.27585,2021.08.13_20.41.06.775
Servant,3,CuLancer,Lancer,Normal,14868.49324,2021.08.13_20.41.06.775
CE,3,,,,,2021.08.13_20.41.06.775
Servant,3,Medusa,Rider,Normal,13217.42527,2021.08.13_20.41.06.775
CE,3,,,,,2021.08.13_20.41.06.775
CE,3,,,,,2021.08.13_20.41.06.775
Servant,4,FairyTristan,Archer,Story-locked,14050.81908,2021.08.13_20.41.06.775
CE,4,,,,,2021.08.13_20.41.06.775
Servant,3,Medea,Caster,Normal,14061.72517,2021.08.13_20.41.06.775
CE,3,,,,,2021.08.13_20.41.22.003
Servant,3,Kotarou,Assassin,Normal,13259.03986,2021.08.13_20.41.22.003
Servant,3,Babbage,Caster,Normal,12726.01097,2021.08.13_20.41.22.003
Servant,3,Babbage,Caster,Normal,12653.35928,2021.08.13_20.41.22.003
Servant,3,Avicebron,Caster,Normal,14730.47159,2021.08.13_20.41.22.003
Servant,3,Kotarou,Assassin,Normal,12135.14517,2021.08.13_20.41.22.003
Servant,3,Lubu,Berserker,Normal,13374.32633,2021.08.13_20.41.22.003
CE,3,,,,,2021.08.13_20.41.22.003
CE,5,,,,,2021.08.13_20.41.22.003
CE,3,,,,,2021.08.13_20.41.22.003
Servant,4,FairyTristan,Archer,Story-locked,14559.10522,2021.08.13_20.41.22.003
CE,4,,,,,2021.08.13_20.41.48.136
CE,3,,,,,2021.08.13_20.41.48.136
CE,4,,,,,2021.08.13_20.41.48.136
CE,3,,,,,2021.08.13_20.41.48.136
Servant,3,Romulus,Lancer,Normal,12890.56763,2021.08.13_20.41.48.136
CE,3,,,,,2021.08.13_20.41.48.136
CE,5,,,,,2021.08.13_20.41.48.136
Servant,3,WilliamTell,Archer,Normal,16162.88469,2021.08.13_20.41.48.136
CE,3,,,,,2021.08.13_20.41.48.136
Servant,3,Inshun,Lancer,Normal,14520.18213,2021.08.13_20.41.48.136
Servant,3,Caesar,Saber,Normal,16639.4299,2021.08.13_20.41.48.136
CE,3,,,,,2021.08.13_20.42.03.455
CE,4,,,,,2021.08.13_20.42.03.455
CE,3,,,,,2021.08.13_20.42.03.455
Servant,3,BillyTheKid,Archer,Normal,12657.06401,2021.08.13_20.42.03.455
Servant,4,FairyTristan,Archer,Story-locked,12212.49517,2021.08.13_20.42.03.455
Servant,3,David,Archer,Normal,13025.08314,2021.08.13_20.42.03.455
Servant,3,Euryale,Archer,Normal,16842.97227,2021.08.13_20.42.03.455
CE,5,,,,,2021.08.13_20.42.03.455
Servant,3,Avicebron,Caster,Normal,16818.817,2021.08.13_20.42.03.455
CE,4,,,,,2021.08.13_20.42.03.455
CE,4,,,,,2021.08.13_20.42.03.455
Servant,3,CuLancer,Lancer,Normal,15172.22918,2021.08.13_20.42.15.623
CE,3,,,,,2021.08.13_20.42.15.623
Servant,3,Medusa,Rider,Normal,14236.25227,2021.08.13_20.42.15.623
Servant,3,KidGil,Archer,Normal,12807.68014,2021.08.13_20.42.15.623
CE,3,,,,,2021.08.13_20.42.15.623
Servant,3,Kiyohime,Berserker,Normal,12609.86995,2021.08.13_20.42.15.623
Servant,3,Fergus,Saber,Normal,13872.5114,2021.08.13_20.42.15.623
CE,3,,,,,2021.08.13_20.42.15.623
CE,4,,,,,2021.08.13_20.42.15.623
Servant,3,Caesar,Saber,Normal,17095.14179,2021.08.13_20.42.15.623
Servant,3,Darius,Berserker,Normal,15854.61725,2021.08.13_20.42.15.623
CE,3,,,,,2021.08.13_20.42.34.235
CE,3,,,,,2021.08.13_20.42.34.235
CE,3,,,,,2021.08.13_20.42.34.235
CE,5,,,,,2021.08.13_20.42.34.235
CE,3,,,,,2021.08.13_20.42.34.235
Servant,5,Oberon,Pretender,Limited,14884.48188,2021.08.13_20.42.34.235
CE,3,,,,,2021.08.13_20.42.34.235
CE,4,,,,,2021.08.13_20.42.34.235
Servant,3,Serenity,Assassin,Normal,13219.64831,2021.08.13_20.42.34.235
Servant,3,Alexander,Rider,Normal,14796.52947,2021.08.13_20.42.34.235
CE,5,,,,,2021.08.13_20.42.34.235
Servant,3,Kiyohime,Berserker,Normal,13581.3429,2021.08.13_20.42.46.336
Servant,3,Mandricardo,Rider,Normal,15022.9429,2021.08.13_20.42.46.336
Servant,3,KidGil,Archer,Normal,12888.37604,2021.08.13_20.42.46.336
CE,3,,,,,2021.08.13_20.42.46.336
Servant,3,Touda,Archer,Normal,13263.52024,2021.08.13_20.42.46.336
CE,3,,,,,2021.08.13_20.42.46.336
CE,3,,,,,2021.08.13_20.42.46.336
CE,3,,,,,2021.08.13_20.42.46.336
Servant,3,Geronimo,Caster,Normal,13511.83971,2021.08.13_20.42.46.336
Servant,3,BillyTheKid,Archer,Normal,13420.41696,2021.08.13_20.42.46.336
CE,4,,,,,2021.08.13_20.42.46.336
CE,3,,,,,2021.08.13_20.43.02.319
CE,4,,,,,2021.08.13_20.43.02.319
CE,4,,,,,2021.08.13_20.43.02.319
CE,3,,,,,2021.08.13_20.43.02.319
CE,3,,,,,2021.08.13_20.43.02.319
Servant,3,Robinhood,Archer,Normal,12452.71773,2021.08.13_20.43.02.319
CE,4,,,,,2021.08.13_20.43.02.319
CE,4,,,,,2021.08.13_20.43.02.319
CE,3,,,,,2021.08.13_20.43.02.319
Servant,3,Mandricardo,Rider,Normal,16017.13618,2021.08.13_20.43.02.319
CE,5,,,,,2021.08.13_20.43.02.319
CE,4,,,,,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
Servant,3,HundredFaces,Assassin,Normal,13581.82237,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
Servant,3,Inshun,Lancer,Normal,14532.14705,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
CE,4,,,,,2021.08.13_20.43.19.351
CE,3,,,,,2021.08.13_20.43.19.351
CE,4,,,,,2021.08.13_20.43.30.403
CE,3,,,,,2021.08.13_20.43.30.403
Servant,3,Paracelsus,Caster,Normal,15053.31903,2021.08.13_20.43.30.403
Servant,3,Fergus,Saber,Normal,13588.81266,2021.08.13_20.43.30.403
CE,4,,,,,2021.08.13_20.43.30.403
CE,3,,,,,2021.08.13_20.43.30.403
Servant,3,WilliamTell,Archer,Normal,15051.80213,2021.08.13_20.43.30.403
Servant,3,Boudica,Rider,Normal,16682.98415,2021.08.13_20.43.30.403
CE,3,,,,,2021.08.13_20.43.30.403
Servant,3,Boudica,Rider,Normal,16625.86575,2021.08.13_20.43.30.403
Servant,3,Inshun,Lancer,Normal,13715.33773,2021.08.13_20.43.30.403
CE,4,,,,,2021.08.13_20.43.43.635
CE,5,,,,,2021.08.13_20.43.43.635
Servant,3,Alexander,Rider,Normal,13891.68633,2021.08.13_20.43.43.635
Servant,3,BillyTheKid,Archer,Normal,12688.54821,2021.08.13_20.43.43.635
CE,3,,,,,2021.08.13_20.43.43.635
Servant,3,Alexander,Rider,Normal,12681.6258,2021.08.13_20.43.43.635
CE,3,,,,,2021.08.13_20.43.43.635
CE,5,,,,,2021.08.13_20.43.43.635
Servant,3,KidGil,Archer,Normal,13250.94609,2021.08.13_20.43.43.635
CE,3,,,,,2021.08.13_20.43.43.635
CE,3,,,,,2021.08.13_20.43.43.635
CE,3,,,,,2021.08.13_20.43.58.175
Servant,3,Geronimo,Caster,Normal,12784.66976,2021.08.13_20.43.58.175
Servant,3,Avicebron,Caster,Normal,16110.38435,2021.08.13_20.43.58.175
CE,3,,,,,2021.08.13_20.43.58.175
Servant,3,Boudica,Rider,Normal,14506.3744,2021.08.13_20.43.58.175
Servant,3,Lubu,Berserker,Normal,12516.11043,2021.08.13_20.43.58.175
CE,4,,,,,2021.08.13_20.43.58.175
Servant,3,BillyTheKid,Archer,Normal,13477.40681,2021.08.13_20.43.58.175
CE,3,,,,,2021.08.13_20.43.58.175
CE,3,,,,,2021.08.13_20.43.58.175
CE,4,,,,,2021.08.13_20.43.58.175
CE,3,,,,,2021.08.13_20.50.00
CE,4,,,,,2021.08.13_20.50.00
Servant,3,CuProto,Lancer,Normal,,2021.08.13_20.50.00
CE,3,,,,,2021.08.13_20.50.00
CE,4,,,,,2021.08.13_20.50.00
CE,3,,,,,2021.08.13_20.50.00
CE,3,,,,,2021.08.13_20.50.00
Servant,4,FairyTristan,Archer,Story-locked,,2021.08.13_20.50.00
CE,3,,,,,2021.08.13_20.50.00
Servant,3,Medea,Caster,Normal,,2021.08.13_20.50.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_20.50.00
Servant,5,Oberon,Pretender,Limited,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.52.00
Servant,5,ZhugeLiang,Caster,Normal,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.52.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_20.52.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.52.00
CE,5,,,,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.52.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_20.52.00
CE,3,,,,,2021.08.13_20.55.00
Servant,3,David,Archer,Normal,,2021.08.13_20.55.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_20.55.00
CE,4,,,,,2021.08.13_20.55.00
CE,4,,,,,2021.08.13_20.55.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_20.55.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_20.55.00
Servant,3,Ushiwakamaru,Rider,Normal,,2021.08.13_20.55.00
CE,3,,,,,2021.08.13_20.55.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_20.55.00
CE,3,,,,,2021.08.13_20.55.00
Servant,3,Hector,Lancer,Normal,,2021.08.13_20.58.00
CE,3,,,,,2021.08.13_20.58.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_20.58.00
CE,5,,,,,2021.08.13_20.58.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_20.58.00
CE,3,,,,,2021.08.13_20.58.00
Servant,3,Medea,Caster,Normal,,2021.08.13_20.58.00
CE,5,,,,,2021.08.13_20.58.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_20.58.00
CE,3,,,,,2021.08.13_20.58.00
CE,3,,,,,2021.08.13_20.58.00
Servant,3,Lubu,Berserker,Normal,,2021.08.13_21.00.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_21.00.00
CE,4,,,,,2021.08.13_21.00.00
Servant,3,Romulus,Lancer,Normal,,2021.08.13_21.00.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_21.00.00
CE,4,,,,,2021.08.13_21.00.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_21.00.00
Servant,3,Mephistopheles,Caster,Normal,,2021.08.13_21.00.00
Servant,3,David,Archer,Normal,,2021.08.13_21.00.00
CE,4,,,,,2021.08.13_21.00.00
CE,3,,,,,2021.08.13_21.00.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,4,,,,,2021.08.13_21.02.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_21.02.00
Servant,3,BillyTheKid,Archer,Normal,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,3,,,,,2021.08.13_21.02.00
CE,4,,,,,2021.08.13_21.05.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_21.05.00
Servant,3,Mandricardo,Rider,Normal,,2021.08.13_21.05.00
CE,3,,,,,2021.08.13_21.05.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_21.05.00
Servant,3,Lubu,Berserker,Normal,,2021.08.13_21.05.00
Servant,3,Alexander,Rider,Normal,,2021.08.13_21.05.00
CE,4,,,,,2021.08.13_21.05.00
CE,5,,,,,2021.08.13_21.05.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_21.05.00
CE,4,,,,,2021.08.13_21.05.00
CE,4,,,,,2021.08.13_21.07.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_21.07.00
CE,4,,,,,2021.08.13_21.07.00
CE,3,,,,,2021.08.13_21.07.00
CE,4,,,,,2021.08.13_21.07.00
CE,4,,,,,2021.08.13_21.07.00
CE,4,,,,,2021.08.13_21.07.00
Servant,3,David,Archer,Normal,,2021.08.13_21.07.00
CE,3,,,,,2021.08.13_21.07.00
CE,3,,,,,2021.08.13_21.07.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_21.07.00
CE,3,,,,,2021.08.13_21.09.00
CE,4,,,,,2021.08.13_21.09.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_21.09.00
Servant,3,Hector,Lancer,Normal,,2021.08.13_21.09.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_21.09.00
CE,5,,,,,2021.08.13_21.09.00
Servant,4,FairyTristan,Archer,Story-locked,,2021.08.13_21.09.00
CE,3,,,,,2021.08.13_21.09.00
Servant,4,Percival,Lancer,Normal,,2021.08.13_21.09.00
CE,3,,,,,2021.08.13_21.09.00
Servant,3,Boudica,Rider,Normal,,2021.08.13_21.09.00
CE,4,,,,,2021.08.13_21.10.00
CE,3,,,,,2021.08.13_21.10.00
Servant,3,WilliamTell,Archer,Normal,,2021.08.13_21.10.00
Servant,3,KidGil,Archer,Normal,,2021.08.13_21.10.00
CE,4,,,,,2021.08.13_21.10.00
CE,3,,,,,2021.08.13_21.10.00
Servant,5,ZhugeLiang,Caster,Normal,,2021.08.13_21.10.00
Servant,3,Caesar,Saber,Normal,,2021.08.13_21.10.00
CE,3,,,,,2021.08.13_21.10.00
Servant,3,Babbage,Caster,Normal,,2021.08.13_21.10.00
CE,3,,,,,2021.08.13_21.10.00
CE,5,,,,,2021.08.13_21.14.00
CE,5,,,,,2021.08.13_21.14.00
Servant,4,FairyTristan,Archer,Story-locked,,2021.08.13_21.14.00
Servant,4,FairyGawain,Saber,Story-locked,,2021.08.13_21.14.00
CE,3,,,,,2021.08.13_21.14.00
Servant,3,Medea,Caster,Normal,,2021.08.13_21.14.00
CE,3,,,,,2021.08.13_21.14.00
Servant,5,Oberon,Pretender,Limited,,2021.08.13_21.14.00
CE,3,,,,,2021.08.13_21.14.00
Servant,3,Kiyohime,Berserker,Normal,,2021.08.13_21.14.00
CE,3,,,,,2021.08.13_21.14.00
CE,5,,,,,2021.08.13_21.17.00
CE,3,,,,,2021.08.13_21.17.00
Servant,3,CuProto,Lancer,Normal,,2021.08.13_21.17.00
Servant,3,Serenity,Assassin,Normal,,2021.08.13_21.17.00
CE,4,,,,,2021.08.13_21.17.00
CE,4,,,,,2021.08.13_21.17.00
Servant,3,Jekyll,Assassin,Normal,,2021.08.13_21.17.00
Servant,3,Inshun,Lancer,Normal,,2021.08.13_21.17.00
Servant,3,Medusa,Rider,Normal,,2021.08.13_21.17.00
Servant,3,Avicebron,Caster,Normal,,2021.08.13_21.17.00
CE,3,,,,,2021.08.13_21.17.00
Servant,3,Diarmuid,Lancer,Normal,,2021.08.13_21.20.00
CE,3,,,,,2021.08.13_21.20.00
CE,4,,,,,2021.08.13_21.20.00
